,level_0,index,pnum,pl_orbsmax_0,pl_orbsmax_1,pl_orbsmax_2,pl_orbsmax_3,pl_orbsmax_4,pl_orbsmax_5,pl_orbsmax_6,pl_mass_0,pl_mass_1,pl_mass_2,pl_mass_3,pl_mass_4,pl_mass_5,pl_mass_6,st_mass,kep_angles,arg_peri_0,arg_peri_1,arg_peri_2,arg_peri_3,arg_peri_4,arg_peri_5,arg_peri_6,mean_anom_0,mean_anom_1,mean_anom_2,mean_anom_3,mean_anom_4,mean_anom_5,mean_anom_6,Sigma,alpha,beta,h,h_outermost,K,K_outermost,taue,taua,disk_inner_edge,disk_inner_edge_width,itime,close_encounter_flag,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_ratio_01,a_ratio_12,a_ratio_23,a_ratio_34,a_ratio_45,a_ratio_56,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_ratio_01,p_ratio_12,p_ratio_23,p_ratio_34,p_ratio_45,p_ratio_56,e_0,e_1,e_2,e_3,e_4,e_5,e_6,delta_wu_01,prox_res_01,delta_wu_12,prox_res_12,delta_wu_23,prox_res_23,delta_wu_34,prox_res_34,delta_wu_45,prox_res_45,delta_wu_56,prox_res_56,phi_cen_2_01,phi_amp_2_01,phi_cen_2_12,phi_amp_2_12,phi_cen_2_23,phi_amp_2_23,phi_cen_2_34,phi_amp_2_34,phi_cen_2_45,phi_amp_2_45,phi_cen_2_56,phi_amp_2_56,phi_cen_3_012,phi_amp_3_012,phi_cen_3_123,phi_amp_3_123,phi_cen_3_234,phi_amp_3_234,phi_cen_3_345,phi_amp_3_345,phi_cen_3_456,phi_amp_3_456,parameter_method,tmp,index,p_i_01,p_i_12,p_i_23,p_i_34,p_i_45,p_i_56,index,m_01,m_12,m_23,m_34,m_45,m_56,index,delta_01,delta_12,delta_23,delta_34,delta_45,delta_56
19,19,4.0,7,0.1,0.121913842,0.231125561,0.313767097,0.581812928,1.878211746,2.999368817,1.72e-05,1.41e-05,1.92e-05,4.35e-05,1.57e-05,8.37e-06,3.25e-05,0.94,0,3.929020977,3.177531027,5.773465055,5.174183062,4.506926158,0.920530759,1.453391583,5.215524849,3.353922919,2.472296713,3.505948117,1.871034139,2.663778532,4.896914392,16.74714905,1.5,0.0,0.04078144,0.04078144,107.8152614,107.8152614,25154.43065,2712031.515,0.05,0.01,8136094.544,0.0,0.049987458,0.070272953,0.111564439,0.146211033,0.232182253,0.30435016,0.368836481,1.405811697,1.587587185,1.310552315,1.587994069,1.310824393,1.211882029,0.011527414,0.019214069,0.038434504,0.057662407,0.115388481,0.17317185,0.231025694,1.666815241,2.000331309,1.500277154,2.001104133,1.500772426,1.334083481,0.053573388,0.135287211,0.101209679,0.052859378,0.03572448,0.045144855,0.009132555,0.000148574,1.666666667,0.000331309,2.0,0.000277154,1.5,0.001104133,2.0,0.000772426,1.5,0.000750147,1.333333333,179.4298683,0.138567807,232.0130332,0.041612861,185.3567271,0.086530476,192.8471529,0.072895218,189.7477155,0.269561421,186.7218634,0.806312162,98.15503081,0.162313857,276.1142947,0.072539394,188.8028511,0.074089583,197.8595464,0.160965166,151.6998072,0.344782454,'general_v9',1.0,19,1.3461090464382395,2.6103050438060986,1.581734249799998,2.5250522723754933,5.800206703430718,2.018005778946896,19,0.8197674418604651,1.3617021276595744,2.265625,0.36091954022988504,0.5331210191082802,3.8829151732377536,19,8.914459999997959e-05,0.00016565449999994541,0.00018476933333322343,0.0005520665000000591,0.0005149506666666248,0.000562610750000081
60,14,2.0,5,0.1,0.2289582651926492,0.3757415188533914,0.5229828125921104,0.6800672831450297,,,8.845502450137024e-06,2.0507162790472795e-05,1.5229254582334734e-05,1.6212720602246043e-05,1.3836073488065211e-05,,,1.0,0,0.9947768239322736,5.251618291163721,4.180826278685427,1.982389072670585,5.00576927589638,,,4.104263208224165,1.153514357404986,1.9853785227651952,2.235077186180619,3.027638498139023,,,940.2338591853664,1.5,0.0,0.1136475087164859,0.1136475087164859,13.88306975842996,13.88306975842996,15809.991362774965,219491.21296958,0.05,0.01,658473.6389087399,0.0,0.049829282891316,0.0589195538102396,0.0935323678836066,0.1484857421272154,0.235744816147511,,,1.1824286003571125,1.587458933481562,1.5875332311008683,1.5876596152056277,,,0.0111232901395498,0.0143018101866188,0.0286049646530844,0.0572166112173303,0.1144603908521111,,,1.285754343063525,2.000094194282465,2.0002335948772068,2.0004748356164743,,,0.0450585356391467,0.1497558697574228,0.1586606773515597,0.0497450686471878,0.0061563989367087,,,4.005734923926418e-05,1.2857142857142858,9.419428246535854e-05,2.0,0.000233594877207,2.0,0.0004748356164742,2.0,,,,,178.5930463157277,4.5699149846866405,127.77748264016566,0.1552007495083031,162.1699054609801,0.0221109066898196,178.32722404814163,0.0364312162304623,,,,,246.9051304370427,4.81559683565088,82.39597422059222,0.1691022848158506,46.68067151012195,0.0145735305001164,,,,,general_v10,1.0,60,3.464431322182224,2.1023278194907395,1.6420906608828352,1.482849977145369,,,60,2.318371726883092,0.7426309888859872,1.0645774233134224,0.8534084949412142,,,60,3.115571607481549e-05,4.709714123252162e-05,0.00011679743860337766,0.0002374178082371614,,
182,31,0.0,7,0.1,0.1650206831737749,0.3511499796518721,0.4833996877802305,0.7363168036828229,1.4212837487264738,2.0975832561933188,1.0260702874898147e-06,8.558821205919065e-06,8.271141593348282e-06,9.91122901155721e-06,3.888021046700793e-06,2.048592717224872e-05,7.01201293128641e-06,0.73,0,4.511875851098874,2.032989056826921,2.663196268948922,5.7955121037740245,0.6978117366312426,1.9227619627276755,2.084780774896568,3.263323511858243,0.2150987423522236,4.946113045878318,2.468645746422641,1.25935127318284,0.218605077692777,1.112178887948585,171.31274686985748,1.5,0.0,0.0332556348176576,0.0332556348176576,162.1342850090786,162.13428500907864,2415.0209262166,391557.69115409127,0.05,0.01,1174673.073462274,0.0,0.0442567088086709,0.0499772778006674,0.0702582038218926,0.1115414550260227,0.1461772879158011,0.1771063608428512,0.2812765155924313,1.1292588076435772,1.4058029380518482,1.5875933221955796,1.3105198244819996,1.2115860465385206,1.5881785070033247,0.0108972054582159,0.0130768402008544,0.0217965132108707,0.0436006507141365,0.0654119667508708,0.0872333401326715,0.1745940291064839,1.2000177933302827,1.6668027580119644,2.00034980184072,1.5002520794499077,1.3335991279063717,2.001459866753907,0.1254808910546233,0.0435312660341395,0.0849238868091573,0.0612618243246765,0.0784917201763383,0.0200054568592204,0.0056974044925405,1.7793330282671605e-05,1.2,0.0001360913452979,1.6666666666666667,0.0003498018407201,2.0,0.0002520794499074,1.5,0.0002657945730386,1.3333333333333333,0.001459866753907,2.0,185.53240506206348,0.2933457522916959,169.53271222698294,0.1129156374467549,124.63360918142904,0.0404942699129536,170.04306167305046,0.0795721506646427,181.62438559759875,0.2909191245006699,167.82025294660008,0.1493589351116692,227.51126353205444,0.6386569695487009,275.3510867718471,0.1556723670372862,47.931502249323145,0.0954986171290393,131.99084547906136,0.1986378428897913,165.4300610923328,0.1148411012429371,general_v9,1.0,182,2.1198509710801785,3.1040698525347894,1.6151768789692744,1.8799197518045356,2.681755503746163,1.7929229814548928,182,8.341359564028917,0.9663879399219333,1.19829033268248,0.3922844525302643,5.26898566807713,0.34228438246062104,182,1.4827775235648488e-05,8.165480717869933e-05,0.00017490092035998828,0.00016805296660504787,0.00019934592977888244,0.0007299333769534844
189,38,1.0,6,0.1,0.1921882302965215,0.2874447146925308,0.9237759637985464,1.4530511364768954,2.858998738267459,,2.042658435508428e-05,1.0984062554030534e-05,2.2469404666971743e-05,8.088098625659053e-06,4.564377582639731e-06,1.5078532746234025e-05,,1.1,0,5.7540732756387865,0.7241929064483383,2.0788991767255864,4.083401232598907,3.497714425548911,0.8274554941217336,,3.2200674828913542,0.987275082051112,4.989462597218979,2.9902706721016608,3.5020874198016787,2.837009518404867,,1692.8553171102112,1.5,0.0,0.1235753218195796,0.1235753218195796,11.741993765632118,11.741993765632118,54631.092313380526,641477.9453533869,0.05,0.01,1924433.8360601608,0.0,0.0501746246866138,0.0796488048591471,0.1043728476832214,0.1467279808669283,0.1922781968805506,0.2519787510310547,,1.5874320010529532,1.3104132310228302,1.4058060536896,1.3104398810515665,1.3104905044426287,,0.010716032603259,0.0214325849846096,0.0321501144249804,0.0535881839804735,0.0803884745256769,0.1205984228241585,,2.000048505233616,1.5000577147062035,1.6668116161284987,1.5001156862196288,1.5001954414829992,,0.141733179375308,0.2512950171612448,0.0781934201407173,0.102019292287212,0.0768719511132989,0.0165808470630356,,4.850523361546344e-05,2.0,5.771470620365982e-05,1.5,0.0001449494618322,1.6666666666666667,0.0001156862196286,1.5,0.0001954414829994,1.5,,,97.64293560082672,0.02081358952368,161.90234603276184,0.0403773223236561,176.22913696685904,0.1700706670928624,169.30590625202177,0.0769930413751891,171.01522502927233,0.0679545331342794,,,72.20302235801813,0.054804936943403,83.60097594397512,0.2463049681738741,230.62406947341088,0.2881875730292124,195.94396201112997,0.06204948564567,,,general_v10,1.0,189,2.6643547277545028,1.8291067083105492,5.761311199255701,1.9727500198057566,2.7599265370859274,,189,0.537733688760184,2.045636990543789,0.35996052167541054,0.5643325822164793,3.3035244068291143,,189,2.425261680794044e-05,3.847647080235106e-05,8.696967709909131e-05,7.712414641924958e-05,0.00013029432199940238,
252,101,4.0,6,0.1,0.1435038868810427,0.2444702338902557,0.2887388766690215,0.3516116424598957,0.7855310610324153,,7.83570055160944e-06,6.773517045599875e-06,1.2520948990877563e-05,1.3034533148191024e-05,6.931116807928565e-06,1.4296555752112068e-05,,1.02,0,2.522016863723614,5.002170270873793,1.619487000390253,5.261376344945532,0.2943455717130026,3.179118612975598,,0.4618650563485062,4.62107407725598,3.977030217406474,4.936027086356092,5.638145250140028,6.277162132026247,,114.91792698281527,1.5,0.0,0.0609812889786139,0.0609812889786139,48.2183278888164,48.2183278888164,12348.6542752552,595431.4608298898,0.05,0.01,1786294.3824896691,0.0,0.0500039825011208,0.0655245673025221,0.0921129314502023,0.1207092347724,0.191634274310362,0.2511466627097658,,1.310386973894198,1.4057770308846915,1.3104483047782878,1.5875692915427215,1.3105519028214083,,0.0110716752832646,0.0166077672232505,0.0276810937669819,0.0415250640547655,0.0830630492664725,0.1246195458713514,,1.5000229688754831,1.6667558947096617,1.500123675661186,2.0003111657179544,1.500300640548186,,0.0622995929426375,0.1390334041838458,0.1008063262156613,0.0839302495364381,0.0533217871763057,0.0167806197362373,,2.2968875483084795e-05,1.5,8.922804299497322e-05,1.6666666666666667,0.0001236756611861,1.5,0.0003111657179541,2.0,0.0003006405481867,1.5,,,178.06782071150693,0.0632874899340727,178.40243561158005,0.0852447626086814,179.66697226318269,0.0333776981700707,152.8603669822106,0.0192194070701313,172.93201713954448,0.1114837998481167,,,177.10127731823758,0.2282623004072538,173.85775837533723,0.1337425810540202,194.35264426187655,0.0340657785400862,107.68666190543924,0.0407272797222412,,,general_v10,1.0,252,1.7190785548681398,2.2235262554806883,1.283567766655382,1.3438112601852263,3.339247466991482,,252,0.8644430706592796,1.8485151667273445,1.041017989745637,0.5317502920225792,2.062662648501049,,252,1.5312583655502365e-05,5.3536825797007026e-05,8.245044079058239e-05,0.00015558285897721014,0.0002004270321240842,
424,273,7.0,3,0.1,0.2182809270223097,0.4828620028319362,,,,,6.688439193865967e-06,5.116424260638101e-06,1.0954514027868014e-05,,,,,0.78,0,4.257987828888744,5.649958988779338,5.37571187589174,,,,,5.732934825397781,2.984120263358159,0.9141822341453396,,,,,15.125924546354334,1.5,0.0,0.0176049676455934,0.0176049676455934,578.5419874996271,578.5419874996271,349.6066078115809,202262.10172631464,0.05,0.01,606786.305178944,0.0,0.0501831687855949,0.0705484311074341,0.1120059123292753,,,,,1.4058185813248665,1.5876456874961196,,,,,0.0127290549296557,0.0212172285626391,0.0424439688148416,,,,,1.6668345535245663,2.0004483034195792,,,,,0.0147282835827457,0.060699776198663,0.0019247541461696,,,,,0.0001678868578998,1.6666666666666667,0.0004483034195793,2.0,,,,,,,,,175.48954848278206,0.0620145798016981,173.83173039244795,0.0464336565496138,,,,,,,,,191.1474591333203,0.0777350159128605,,,,,,,,,general_v9,1.0,424,3.2249584375630165,3.2901010559822703,,,,,424,0.764965354746803,2.1410488008478423,,,,,424,0.00010073211473971,0.00022415170978962173,,,,
428,277,3.0,5,0.1,0.172480498231862,0.4924053629433836,0.6218752130242061,1.1293208161027029,,,7.605348877706452e-06,6.0339166386020375e-06,2.091484808604674e-05,1.4272876074857258e-05,1.1267611859232404e-05,,,0.79,0,0.5279671323375748,6.021940915531881,0.260137142021466,2.4998234358015106,4.028089097056659,,,4.986388786517126,0.2348661594632994,0.4059067383990712,3.0775046301069477,0.8803517389057165,,,20.8088663677847,1.5,0.0,0.093038036224214,0.093038036224214,20.71496842293681,20.714968422936817,459418.6576397611,9516842.985915672,0.05,0.01,10000000.0,0.0,0.0498132648059663,0.0790741261441269,0.1255242355069629,0.2611165859599709,0.4145257808476874,,,1.5874110329692062,1.5874248838975415,2.0802085347215638,1.5875122576338538,,,0.0125086395642334,0.0250174195425462,0.0500353035456861,0.150118054185052,0.3002655173689999,,,2.0000112252016344,2.000018565727027,3.000242701044812,2.000195906192249,,,0.0704419996049319,0.4567832924058719,0.1359191701641993,0.1207953609337836,0.0038523740535434,,,1.122520163474583e-05,2.0,1.8565727027186615e-05,2.0,0.0002427010448122,3.0,0.0001959061922487,2.0,,,,,266.3116479190543,14.65089758142982,187.32050704220936,9.56167348818872,172.5991858378845,2.76882164411254,179.94274734753995,0.8693833025304227,,,,,287.8881064160388,3.7154808152950665,139.67666503947785,10.534674097658444,153.4163624600264,7.013669579979868,,,,,general_v9,1.0,428,2.265220216676669,4.823586535448981,1.419294547809408,2.447214040719002,,,428,0.7933780206045838,3.46621429143449,0.6824279103599779,0.7894422819995718,,,428,5.6126008172174835e-06,9.282863513426776e-06,8.090034827068493e-05,9.795309612448122e-05,,
491,340,3.0,5,0.1,0.1540261476634813,0.3624827233142792,0.8135104733967068,1.3705359477174903,,,7.586461362060368e-06,1.759552801682164e-05,7.38329876356754e-06,4.607137290518419e-06,3.481476415905903e-06,,,0.65,0,0.6252989016779271,1.2445862488206176,0.726937889824923,5.894941530676392,3.4929638637680185,,,2.27149996340519,0.4980334625473148,5.493124779266099,1.809082015155102,5.369110843553472,,,41.421347961470914,1.5,0.0,0.0758275403025256,0.0758275403025256,31.18540644322054,31.185406443220543,298517.2776096722,9309382.632581327,0.05,0.01,10000000.0,0.0,0.0498177360607502,0.0652837143736735,0.1036497512693046,0.1358435379932864,0.1910206489360692,,,1.3104512497134069,1.58768158819834,1.3106016793292932,1.4061813453707688,,,0.0137919276666012,0.0206895190694531,0.0413897727071995,0.0621008553784754,0.1035519826574457,,,1.500118014282207,2.000518843094325,1.5003913141169398,1.66748077982205,,,0.0960745829392062,0.0729079931817163,0.0257576854051816,0.0231587835421194,0.0049464201430613,,,0.0001180142822068,1.5,0.0005188430943257,2.0,0.0003913141169398,1.5,0.0008141131553834,1.6666666666666667,,,,,179.95887567154773,0.0801216901687448,169.71751195718502,1.246451299062533,174.6778570677392,0.9694212886253748,173.0823441462922,53.867436549967074,,,,,182.63098118519525,1.2923344202563063,125.03116588655996,10.60692771352154,186.59784517358813,65.78923797427146,,,,,general_v10,1.0,491,1.9115617706731391,3.610295079143157,3.3621313965741164,2.1867105481623303,,,491,2.319332713512029,0.419612230818477,0.6239944282428432,0.7556702126222398,,,491,7.867618813794941e-05,0.0002594215471625194,0.00026087607795988177,0.0004884678932299824,,
528,377,1.0,5,0.1,0.1728664109968232,0.2804877170626184,0.4632818390512789,0.767634180513353,,,1.764298990501002e-05,2.865173273710348e-05,2.1450311543393567e-05,2.1374883627003296e-05,3.924253709522979e-05,,,0.88,0,5.988166122122677,2.854644856462988,1.352603371400558,0.7918874985809532,5.791883775186959,,,1.4987059251964414,0.8622025007893903,2.7294981567680465,0.4514794222020892,2.935072365398985,,,183.53624696647,1.5,0.0,0.0839846951968565,0.0839846951968565,25.421726671289505,25.421726671289512,7935.765157932819,201740.8527725108,0.05,0.01,605222.5583175323,0.0,0.0496940609936227,0.0651199910274109,0.1033829865358343,0.1354852194316993,0.190502444551089,,,1.310417984513821,1.5875767975759174,1.310517566224238,1.4060755039578805,,,0.0118091665044264,0.0177144201561828,0.0354342921420416,0.0531597288108295,0.0886310765058321,,,1.5000567809351737,2.000307774329397,1.5002339827938007,1.6672598280514392,,,0.1223094698982648,0.1540190865049878,0.1005399656791196,0.0630038571601314,0.0194602379129479,,,5.678093517392124e-05,1.5,0.0003077743293966,2.0,0.0002339827938006,1.5,0.0005931613847725,1.6666666666666667,,,,,181.75602472987256,0.058910303986035,138.49790219571716,0.0418736840101242,161.37264363646966,0.1529601141068906,176.78885961887704,0.3317473115542349,,,,,207.06441856844577,0.0943250678110737,95.54056382889485,0.1777217391202305,146.83609876143996,0.5991181102378436,,,,,general_v10,1.0,528,2.2728103931056323,2.066838893130114,2.1227417465997127,2.132844207718649,,,528,1.623972631133646,0.7486566952237342,0.9964835980942429,1.8359181635802662,,,528,3.785395678246317e-05,0.00015388716469844077,0.00015598852920040152,0.0003558968308634558,,
536,385,4.0,3,0.1,0.12344746122141,0.1692517288111219,,,,,1.1587257271846834e-05,1.5528796234801726e-05,1.970322583947748e-05,,,,,1.07,0,0.6259452440725607,2.678900649462098,6.1124420415375855,,,,,2.0319236068343343,0.5759968045196662,0.5742343763157671,,,,,473.319330966443,1.5,0.0,0.1235191492750523,0.1235191492750523,11.75267595780858,11.752675957808584,8477.019605675127,99627.66451349005,0.05,0.01,298882.99354047014,0.0,0.0500695703695392,0.0606564509800773,0.0852665753115401,,,,,1.211443409396953,1.405729717409221,,,,,0.0108311547109877,0.0144419655603473,0.0240699419361405,,,,,1.333372662048257,1.6666666375357144,,,,,0.0830787739747108,0.1567668998233008,0.0877820859393368,,,,,3.932871492362988e-05,1.3333333333333333,-2.9130952401423825e-08,1.6666666666666667,,,,,,,,,179.3031355237876,0.1266589514875964,179.56535638989683,0.1910592763741063,,,,,,,,,178.84790125326649,0.4507196081864142,,,,,,,,,general_v9,1.0,536,1.3715841075096562,1.605371611253203,,,,,536,1.3401615128138662,1.268818621968933,,,,,536,2.9496536192885614e-05,-1.7478571368023665e-08,,,,
