,level_0,index,pnum,pl_orbsmax_0,pl_orbsmax_1,pl_orbsmax_2,pl_orbsmax_3,pl_orbsmax_4,pl_orbsmax_5,pl_orbsmax_6,pl_mass_0,pl_mass_1,pl_mass_2,pl_mass_3,pl_mass_4,pl_mass_5,pl_mass_6,st_mass,kep_angles,arg_peri_0,arg_peri_1,arg_peri_2,arg_peri_3,arg_peri_4,arg_peri_5,arg_peri_6,mean_anom_0,mean_anom_1,mean_anom_2,mean_anom_3,mean_anom_4,mean_anom_5,mean_anom_6,Sigma,alpha,beta,h,h_outermost,K,K_outermost,taue,taua,disk_inner_edge,disk_inner_edge_width,itime,close_encounter_flag,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_ratio_01,a_ratio_12,a_ratio_23,a_ratio_34,a_ratio_45,a_ratio_56,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_ratio_01,p_ratio_12,p_ratio_23,p_ratio_34,p_ratio_45,p_ratio_56,e_0,e_1,e_2,e_3,e_4,e_5,e_6,delta_wu_01,prox_res_01,delta_wu_12,prox_res_12,delta_wu_23,prox_res_23,delta_wu_34,prox_res_34,delta_wu_45,prox_res_45,delta_wu_56,prox_res_56,phi_cen_2_01,phi_amp_2_01,phi_cen_2_12,phi_amp_2_12,phi_cen_2_23,phi_amp_2_23,phi_cen_2_34,phi_amp_2_34,phi_cen_2_45,phi_amp_2_45,phi_cen_2_56,phi_amp_2_56,phi_cen_3_012,phi_amp_3_012,phi_cen_3_123,phi_amp_3_123,phi_cen_3_234,phi_amp_3_234,phi_cen_3_345,phi_amp_3_345,phi_cen_3_456,phi_amp_3_456,parameter_method,tmp,index,p_i_01,p_i_12,p_i_23,p_i_34,p_i_45,p_i_56,index,m_01,m_12,m_23,m_34,m_45,m_56,index,delta_01,delta_12,delta_23,delta_34,delta_45,delta_56
897,86,22.0,4,0.1,0.2142251072200161,0.5578325145933045,1.1491604131959423,,,,1.301357663369136e-06,4.946740781290982e-07,1.4024370893327769e-06,2.296475045371988e-06,,,,0.94,0,2.8592978265499176,4.399590135932564,5.796806432546235,1.0582602472774592,,,,1.7463489475248393,0.0382033162084246,1.8790373250746253,2.3378489928357364,,,,19.07614487639913,1.5,0.0,0.0528096831080324,0.0528096831080324,64.2951513282185,64.29515132821851,337103.419466799,21674115.367877763,0.05,0.01,10000000.0,False,0.0503050163932463,0.1002972518458196,0.2348393400625338,0.6202625998633554,,,,1.993782311069692,2.3414321135363867,2.641224987863461,,,,0.0116375327758444,0.0327625616090289,0.1173817171242972,0.5038562461443916,,,,2.8152497817154223,3.582795758506367,4.2924738554700665,,,,6.285123969791639e-07,8.453309734205273e-07,6.751083290119439e-07,2.1513648261055898e-07,,,,-0.184750218284578,3.0,-0.4172042414936331,4.0,0.2924738554700662,4.0,,,,,,,179.17268463386503,120.66537432143768,178.59183555642545,144.88198010786837,183.2832800013692,94.2128519138897,,,,,,,181.37357771382767,145.3255817435051,184.22008980358424,144.5318819420076,,,,,,,general_v10,1.0,897,3.135492307652606,4.201941229311369,2.9567529708227007,,,,897,0.3801215392610952,2.8350729325395823,1.6374888134658208,,,,897,-0.06158340609485924,-0.10430106037340825,0.07311846386751664,,,
2422,485,0.0,4,0.1,0.206373233,0.382024996,1.056347472,,,,7.36e-06,1.74e-06,3.71e-06,1.41e-05,,,,0.93,0,4.348675752,0.551523929,1.314269779,0.77217739,,,,2.586854476,4.437575607,2.361675949,6.057437065,,,,12.85843852,1.5,0.0,0.129655993,0.129655993,10.66645617,10.66645617,2667904.708,28457088.62,0.05,0.01,10000000.0,False,0.050305018,0.160957782,0.284847571,0.68605747,,,,3.199636726,1.76970357,2.408507016,,,,0.011699895,0.066962645,0.157645855,0.58925229,,,,5.723354302,2.35423561,3.73782172,,,,2.55e-07,1.35e-05,6.09e-06,9.13e-07,,,,1.723354302,4.0,-0.14576439,2.5,-0.26217828,4.0,,,,,,,182.5115479,147.0373572,179.9519443,145.1976796,181.7048037,121.0021351,,,,,,,183.0182592,145.4546647,174.9329593,144.7846354,,,,,,,general_v10,1.0,2422,2.9647041677674557,2.51858816418152,4.598011998752041,,,,2422,0.2364130434782609,2.132183908045977,3.800539083557952,,,,2422,0.43083857549999993,-0.058305755999999986,-0.06554457000000002,,,
6862,24,4.0,7,0.1,0.1480249643423821,0.2174747589543709,0.2820470774599994,0.3679477727638692,0.586871928870473,0.8751148419877076,6.813262057342819e-07,2.442868778121075e-07,7.680152322647733e-07,1.225266168715806e-07,2.631521193049464e-07,1.2153452750463408e-06,2.7747472020349463e-06,0.76,0,1.8965459416839572,0.2342004502409434,2.665445566336314,0.671199633970799,5.40681944287824,2.744572526882972,5.290302932230026,5.337630849348488,5.85897461311422,0.8015250802808717,2.263361803017884,4.788590463102666,3.3116665859305416,4.682587612733831,11.136353008584257,1.5,0.0,0.088735695489644,0.088735695489644,22.772390928213,22.772390928213007,2109119.924666977,48029703.43899957,0.05,0.01,10000000.0,False,0.0561892697557033,0.1297884311852403,0.1700593805896564,0.2750002254755202,0.3359316428937797,0.5161832101899276,0.6946816795703994,2.309845914313552,1.3102814908874771,1.6170837399810278,1.2215686074994176,1.536572143668047,1.3458044390044674,0.015278527490231,0.0536358454293854,0.0804455145770411,0.165424740622995,0.2233454881914206,0.4254086184421066,0.664168789823701,3.510545158950029,1.4998460891566914,2.056358109145636,1.3501335214761807,1.9047110000249752,1.5612489016322555,0.0090031879069117,0.0437531536842143,0.017526794939574,0.04623149129747,0.0157113204692262,0.0027435645099866,0.0012517955182031,-0.489454841049971,4.0,-0.0001539108433084,1.5,0.0563581091456361,2.0,0.0168001881428473,1.3333333333333333,-0.0952889999750248,2.0,-0.0387510983677444,1.6,181.78720007927623,145.23227398659506,179.46257039589366,104.71108065782305,182.4624701066116,146.6570372846793,181.2314318682176,151.1094645595725,180.73098743061303,147.9721732535882,180.17984555395088,145.9173102376549,180.4929889815394,146.19012671484288,177.2970180009688,149.66352180750965,178.89929566037642,150.23097224217835,180.13729068011946,146.10059157233073,179.32809818208676,148.31249150921516,general_v10,1.0,6862,1.8009538024980531,1.7807817239654797,1.4769619369125842,1.4900362065262454,2.014352471298472,1.8208833441777805,6862,0.3585461351054794,3.1439070290770585,0.15953670151862243,2.147713909221492,4.618413403837999,2.2830937503987463,6862,-0.12236371026249271,-0.00010260722887245333,0.028179054572817996,0.012600141107135698,-0.04764449998751241,-0.024219436479840373
8180,50,0.0,3,0.1,0.139076481,0.192021427,,,,,5.57e-06,1.22e-05,2.78e-05,,,,,0.58,0,4.526088996,5.541072164,1.930721552,,,,,2.08278548,3.733191888,2.616684341,,,,,47.60430278,1.5,0.0,0.087125077,0.087125077,23.62212689,23.62212689,6692.90694,158100.697,0.05,0.01,474302.0909,False,0.038000158,0.049792714,0.065235257,,,,,1.310341939,1.31014578,,,,,0.009726847,0.014589382,0.021877679,,,,,1.499941604,1.499585378,,,,,0.062719084,0.156025562,0.069838348,,,,,-5.84e-05,1.5,-0.000414622,1.5,,,,,,,,,180.0573651,109.5079408,179.5622301,96.30837499,,,,,,,,,180.2531342,95.86298582,,,,,,,,,general_v10,1.0,8180,1.640129189535844,1.622326113789445,,,,,8180,2.190305206463196,2.278688524590164,,,,,8180,-3.893066666671441e-05,-0.00027641466666672443,,,,
11220,834,2.0,5,0.1,0.1562297402184032,0.2978279016519436,0.4388008122417089,0.7353151591688117,,,4.156490547368093e-07,3.650081006826617e-07,8.587661720387537e-07,6.474665435264758e-07,3.26706196381734e-07,,,0.76,0,4.086135799568985,4.137502978126987,3.3145404013765503,3.400484024627989,6.116611945557851,,,5.64929750729282,0.0575035540250938,5.608897620081377,6.280915790407652,2.871058273102646,,,16.80596593853896,1.5,0.0,0.1117540682443896,0.1117540682443896,14.357494607378596,14.357494607378596,25090842.40531375,360241634.52887833,0.05,0.01,10000000.0,False,0.0742065293105335,0.1336070730709675,0.2443893513996713,0.3985860597913436,0.7149542034232078,,,1.8004762025792111,1.8291647407903369,1.6309470067885892,1.793726089450579,,,0.0231880649321746,0.0560202919595751,0.1385875994267237,0.2886582102096804,0.6934545393841006,,,2.415911296969038,2.473882038044524,2.082857674258905,2.402337916189639,,,0.0057486820863208,0.0027460686618201,0.0028025838075775,0.0018699431616976,9.368291727872868e-05,,,-0.0840887030309617,2.5,-0.0261179619554761,2.5,0.0828576742589045,2.0,-0.0976620838103608,2.5,,,,,176.56442705122237,146.58842903004356,183.4509592467115,148.99540962544845,177.56243813956272,150.1478017938599,184.18598203172763,144.25310581941474,,,,,178.14054697951332,146.12328591412708,188.00375790617696,148.0650154916122,179.5968535673897,146.5331690153005,,,,,general_v10,1.0,11220,1.9527452064675275,2.6320998809127043,1.7883524830985302,2.169248154183937,,,11220,0.8781641544061404,2.3527318172737366,0.7539497532714382,0.5045916266225956,,,11220,-0.03363548121238469,-0.01044718478219031,0.041428837129452445,-0.03906483352414436,,
11794,1408,9.0,3,0.1,0.221337450538441,0.3161960763945415,,,,,2.122042499012293e-05,3.018760079524561e-05,8.391987311704582e-06,,,,,0.83,0,1.8551039434110843,3.261990713752679,4.684937579434863,,,,,5.825499060258531,6.060877450061189,5.15004951486947,,,,,297.0133282617092,1.5,0.0,0.043976805509687,0.043976805509687,92.71670476134578,92.7167047613458,650.4537040231388,60307.92403683716,0.05,0.01,180923.7721105115,False,0.050079667211237,0.0795117045620538,0.1266883401892408,,,,,1.5877071381970242,1.59333073557335,,,,,0.0123014383549677,0.0246094814639296,0.049494676209961,,,,,2.000544865695145,2.011207201064086,,,,,0.059497330597843,0.0176957624675296,0.0025193496308924,,,,,0.0005448656951445,2.0,0.0112072010640862,2.0,,,,,,,,,168.7511822523819,91.74149221289235,171.47263776373362,129.7170363140819,,,,,,,,,196.1066623614058,94.81234358670056,,,,,,,,,general_v10,1.0,11794,3.2929111217339027,1.707489580080868,,,,,11794,1.4225728659674093,0.2779945106808977,,,,,11794,0.0002724328475725013,0.005603600532043007,,,,
14853,853,6.0,7,0.1,0.166899426,0.267606402,0.378299041,0.540804786,0.947166119,2.222753903,9.12e-07,4.7e-07,2.17e-06,1.91e-06,2.36e-07,3.68e-07,1.78e-06,0.94,0,5.056171936,5.952349359,4.906117939,3.59027544,3.956859157,5.607614036,4.190770205,2.526261741,1.189548929,2.9342431,3.17325101,0.771170564,5.974814626,1.320410853,16.159252,1.5,0.0,0.096124255,0.096124255,19.4061494,19.4061494,10890800.38,211348499.3,0.05,0.01,10000000.0,False,0.050305041,0.115578855,0.151452444,0.266646706,0.527282126,0.925540875,2.117844666,2.297560116,1.31038268,1.760597661,1.977456679,1.755304854,2.288223805,0.011637544,0.040528615,0.060793627,0.142019313,0.394918549,0.918409312,3.178949417,3.482574754,1.500019258,2.336091071,2.780740523,2.325566408,3.46136452,0.00047562,0.096943071,0.025106266,0.000484131,0.009962459,0.000802246,2.21e-05,0.482574754,3.0,1.93e-05,1.5,-0.163908929,2.5,-0.219259477,3.0,-0.174433592,2.5,0.46136452,3.0,179.3296739,141.0277797,175.0603071,108.4248387,174.8512162,146.1981816,178.8208668,145.9576089,181.0025936,143.9379981,182.3642448,147.6010189,177.6714518,152.724059,182.4908953,148.2035661,182.5867661,143.3759714,184.4822373,147.2878031,172.962305,145.2764818,general_v10,1.0,14853,2.156166859927052,2.030308772431325,1.6807695526893718,1.7092607332849035,2.317813092909888,3.5949885728910353,14853,0.5153508771929824,4.617021276595745,0.880184331797235,0.12356020942408377,1.5593220338983051,4.83695652173913,14853,0.1608582513333332,1.283866666668132e-05,-0.06556357160000004,-0.07308649233333331,-0.06977343680000003,0.15378817333333328
15380,1380,3.0,3,0.1,0.124300318,0.18656602,,,,,7.86e-06,2.01e-06,5.1e-06,,,,,0.4,0,1.426075957,2.638032755,0.863101059,,,,,1.261300699,0.860480826,2.010836029,,,,,29.57996555,1.5,0.0,0.118917854,0.118917854,12.6797655,12.6797655,113395.3536,1437826.492,0.05,0.01,4313479.476,False,0.05027433,0.081837791,0.104580676,,,,,1.627824592,1.277902062,,,,,0.017823516,0.037017211,0.053474563,,,,,2.076874818,1.44458666,,,,,0.07410736,0.071267309,0.092473783,,,,,0.076874818,2.0,0.016015231,1.428571429,,,,,,,,,180.860348,146.9061891,180.9743432,147.5389154,,,,,,,,,177.7411098,148.5910535,,,,,,,,,general_v10,1.0,15380,1.3858350313555508,1.8388181563002357,,,,,15380,0.25572519083969464,2.537313432835821,,,,,15380,0.03843740899999992,0.011210661999999871,,,,
18556,1718,6.0,3,0.1,0.207126791,0.381514637,,,,,9.03e-06,2.03e-05,5.47e-06,,,,,1.02,0,5.341318898,5.372354355,1.83209781,,,,,2.123772244,1.321373846,3.481239011,,,,,352.334156,1.5,0.0,0.064511885,0.064511885,43.08497811,43.08497811,6401.487031,275807.9286,0.05,0.01,827423.7858,False,0.049821122,0.065277922,0.103038211,,,,,1.310250324,1.57845505,,,,,0.011011001,0.016513969,0.03274901,,,,,1.499781348,1.983111955,,,,,0.088446066,0.047119731,0.000636751,,,,,-0.000218652,1.5,-0.016888045,2.0,,,,,,,,,178.6654092,95.43928251,178.4289742,141.0279967,,,,,,,,,186.0249302,93.41878592,,,,,,,,,general_v10,1.0,18556,2.9809316341843113,2.49985920169211,,,,,18556,2.248062015503876,0.26945812807881775,,,,,18556,-0.00014576799999999057,-0.008444022499999981,,,,
22763,48,2.0,3,0.1,0.161098114,0.245649035,,,,,4.73e-06,1.05e-05,4.91e-06,,,,,0.89,0,0.290343173,1.410876792,4.676032655,,,,,0.524149283,2.037881407,3.715580753,,,,,304.4563904,1.5,0.0,0.068338688,0.068338688,38.39476975,38.39476975,5455.970237,209480.721,0.05,0.01,628442.163,False,0.049843938,0.065321745,0.103108189,,,,,1.310533944,1.578468442,,,,,0.011795905,0.017696866,0.035095225,,,,,1.50027727,1.983137513,,,,,0.086733308,0.062105376,0.001783313,,,,,0.00027727,1.5,-0.016862487,2.0,,,,,,,,,179.7295448,138.7065191,178.155553,136.4616903,,,,,,,,,185.102239,101.7225111,,,,,,,,,'general_v9',1.0,22763,2.0447220310575642,1.8829477690864243,,,,,22763,2.2198731501057085,0.4676190476190476,,,,,22763,0.0001848466666667381,-0.008431243500000019,,,,
